"Step","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_2 - charts/episodic_game_return","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_2 - charts/episodic_game_return__MIN","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_2 - charts/episodic_game_return__MAX","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_514 - charts/episodic_game_return","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_514 - charts/episodic_game_return__MIN","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_514 - charts/episodic_game_return__MAX","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_1520 - charts/episodic_game_return","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_1520 - charts/episodic_game_return__MIN","donkeykong_softmax_blender_logic_lr_0.00025_llr_0.00025_blr_0.00025_gamma_0.99_bentcoef_0.01_numenvs_512_steps_128_pretrained_False_joint_True_1520 - charts/episodic_game_return__MAX"
"13681","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","1.600000023841858","1.600000023841858","1.600000023841858"
"13682","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","5.300000190734863","5.300000190734863","5.300000190734863"
"13683","3.299999952316284","3.299999952316284","3.299999952316284","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"13684","2.8999998569488525","2.8999998569488525","2.8999998569488525","1.600000023841858","1.600000023841858","1.600000023841858","2.700000047683716","2.700000047683716","2.700000047683716"
"13685","5.300000190734863","5.300000190734863","5.300000190734863","19.40000343322754","19.40000343322754","19.40000343322754","3.6999998092651367","3.6999998092651367","3.6999998092651367"
"13686","1.2000000476837158","1.2000000476837158","1.2000000476837158","0.30000001192092896","0.30000001192092896","0.30000001192092896","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13687","8.199999809265137","8.199999809265137","8.199999809265137","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13688","14.300003051757812","14.300003051757812","14.300003051757812","5","5","5","1.2000000476837158","1.2000000476837158","1.2000000476837158"
"13689","1","1","1","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0"
"13690","0.9000000357627869","0.9000000357627869","0.9000000357627869","5","5","5","6.700000286102295","6.700000286102295","6.700000286102295"
"13691","5.199999809265137","5.199999809265137","5.199999809265137","0.10000000149011612","0.10000000149011612","0.10000000149011612","10.90000057220459","10.90000057220459","10.90000057220459"
"13692","0.800000011920929","0.800000011920929","0.800000011920929","5.700000286102295","5.700000286102295","5.700000286102295","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13693","0","0","0","0.6000000238418579","0.6000000238418579","0.6000000238418579","15.30000114440918","15.30000114440918","15.30000114440918"
"13694","0.10000000149011612","0.10000000149011612","0.10000000149011612","0.800000011920929","0.800000011920929","0.800000011920929","15.200000762939453","15.200000762939453","15.200000762939453"
"13695","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929","5.900000095367432","5.900000095367432","5.900000095367432"
"13696","10.90000057220459","10.90000057220459","10.90000057220459","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0"
"13697","0.10000000149011612","0.10000000149011612","0.10000000149011612","9.5","9.5","9.5","5","5","5"
"13698","6.400000095367432","6.400000095367432","6.400000095367432","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"13699","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13700","0","0","0","0","0","0","0","0","0"
"13701","19.600000381469727","19.600000381469727","19.600000381469727","3.200000047683716","3.200000047683716","3.200000047683716","1.7000000476837158","1.7000000476837158","1.7000000476837158"
"13702","1.7000000476837158","1.7000000476837158","1.7000000476837158","0","0","0","","",""
"13703","0.10000000149011612","0.10000000149011612","0.10000000149011612","","","","11.700000762939453","11.700000762939453","11.700000762939453"
"13704","0","0","0","0","0","0","1.600000023841858","1.600000023841858","1.600000023841858"
"13705","0.800000011920929","0.800000011920929","0.800000011920929","1.100000023841858","1.100000023841858","1.100000023841858","15.80000114440918","15.80000114440918","15.80000114440918"
"13706","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929","1","1","1"
"13707","0.9000000357627869","0.9000000357627869","0.9000000357627869","0","0","0","12.900001525878906","12.900001525878906","12.900001525878906"
"13708","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","10.600001335144043","10.600001335144043","10.600001335144043"
"13709","1","1","1","2.3999998569488525","2.3999998569488525","2.3999998569488525","8.300000190734863","8.300000190734863","8.300000190734863"
"13710","5.800000190734863","5.800000190734863","5.800000190734863","13.100001335144043","13.100001335144043","13.100001335144043","7.600000381469727","7.600000381469727","7.600000381469727"
"13711","1.7999999523162842","1.7999999523162842","1.7999999523162842","3.499999761581421","3.499999761581421","3.499999761581421","1.2000000476837158","1.2000000476837158","1.2000000476837158"
"13712","1.7999999523162842","1.7999999523162842","1.7999999523162842","0.800000011920929","0.800000011920929","0.800000011920929","6.600000381469727","6.600000381469727","6.600000381469727"
"13713","1","1","1","5.900000095367432","5.900000095367432","5.900000095367432","12.700000762939453","12.700000762939453","12.700000762939453"
"13714","0.800000011920929","0.800000011920929","0.800000011920929","2.5","2.5","2.5","0","0","0"
"13715","1.5000001192092896","1.5000001192092896","1.5000001192092896","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929"
"13716","0.10000000149011612","0.10000000149011612","0.10000000149011612","1.7000000476837158","1.7000000476837158","1.7000000476837158","6.600000381469727","6.600000381469727","6.600000381469727"
"13717","5.399999618530273","5.399999618530273","5.399999618530273","1.2000000476837158","1.2000000476837158","1.2000000476837158","5","5","5"
"13718","10.600003242492676","10.600003242492676","10.600003242492676","2.4000000953674316","2.4000000953674316","2.4000000953674316","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13719","9.200000762939453","9.200000762939453","9.200000762939453","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13720","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.100000023841858","1.100000023841858","1.100000023841858","7.40000057220459","7.40000057220459","7.40000057220459"
"13721","0.30000001192092896","0.30000001192092896","0.30000001192092896","2.700000047683716","2.700000047683716","2.700000047683716","12.600000381469727","12.600000381469727","12.600000381469727"
"13722","0.800000011920929","0.800000011920929","0.800000011920929","0","0","0","2.5999999046325684","2.5999999046325684","2.5999999046325684"
"13723","0","0","0","0.10000000149011612","0.10000000149011612","0.10000000149011612","14.100003242492676","14.100003242492676","14.100003242492676"
"13724","6.300000190734863","6.300000190734863","6.300000190734863","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0"
"13725","0","0","0","5.200000286102295","5.200000286102295","5.200000286102295","0","0","0"
"13726","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13727","0","0","0","8.100000381469727","8.100000381469727","8.100000381469727","12.800000190734863","12.800000190734863","12.800000190734863"
"13728","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1.5000001192092896","1.5000001192092896","1.5000001192092896"
"13729","17.900001525878906","17.900001525878906","17.900001525878906","2.999999761581421","2.999999761581421","2.999999761581421","2.5","2.5","2.5"
"13730","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158","8.100000381469727","8.100000381469727","8.100000381469727"
"13731","5.199999809265137","5.199999809265137","5.199999809265137","5.200000286102295","5.200000286102295","5.200000286102295","0","0","0"
"13732","0.10000000149011612","0.10000000149011612","0.10000000149011612","10.000001907348633","10.000001907348633","10.000001907348633","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13733","1.5000001192092896","1.5000001192092896","1.5000001192092896","7.000000476837158","7.000000476837158","7.000000476837158","11.400001525878906","11.400001525878906","11.400001525878906"
"13734","10.300000190734863","10.300000190734863","10.300000190734863","1.600000023841858","1.600000023841858","1.600000023841858","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13735","2.799999952316284","2.799999952316284","2.799999952316284","0","0","0","0.9000000357627869","0.9000000357627869","0.9000000357627869"
"13736","7.600000381469727","7.600000381469727","7.600000381469727","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224"
"13737","9.600001335144043","9.600001335144043","9.600001335144043","0.9000000357627869","0.9000000357627869","0.9000000357627869","0.800000011920929","0.800000011920929","0.800000011920929"
"13738","10.100000381469727","10.100000381469727","10.100000381469727","7","7","7","0.800000011920929","0.800000011920929","0.800000011920929"
"13739","0","0","0","7.599999904632568","7.599999904632568","7.599999904632568","0","0","0"
"13740","0","0","0","0","0","0","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"13741","9.5","9.5","9.5","8.600000381469727","8.600000381469727","8.600000381469727","8.300000190734863","8.300000190734863","8.300000190734863"
"13742","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.59999942779541","2.59999942779541","2.59999942779541","0.800000011920929","0.800000011920929","0.800000011920929"
"13743","8.80000114440918","8.80000114440918","8.80000114440918","0.30000001192092896","0.30000001192092896","0.30000001192092896","5.400000095367432","5.400000095367432","5.400000095367432"
"13744","12.700000762939453","12.700000762939453","12.700000762939453","6.700000286102295","6.700000286102295","6.700000286102295","0.800000011920929","0.800000011920929","0.800000011920929"
"13745","0.9000000357627869","0.9000000357627869","0.9000000357627869","1.7999999523162842","1.7999999523162842","1.7999999523162842","2.8999996185302734","2.8999996185302734","2.8999996185302734"
"13746","0","0","0","1","1","1","6.599999904632568","6.599999904632568","6.599999904632568"
"13747","1.7000000476837158","1.7000000476837158","1.7000000476837158","3.4000000953674316","3.4000000953674316","3.4000000953674316","6.40000057220459","6.40000057220459","6.40000057220459"
"13748","0","0","0","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.30000001192092896","0.30000001192092896","0.30000001192092896"
"13749","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","11","11","11"
"13750","0.9000000357627869","0.9000000357627869","0.9000000357627869","2.6999998092651367","2.6999998092651367","2.6999998092651367","15.400001525878906","15.400001525878906","15.400001525878906"
"13751","3.5999996662139893","3.5999996662139893","3.5999996662139893","","","","1.600000023841858","1.600000023841858","1.600000023841858"
"13752","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0","0","0","0"
"13753","0.10000000149011612","0.10000000149011612","0.10000000149011612","3.0999999046325684","3.0999999046325684","3.0999999046325684","1","1","1"
"13754","0","0","0","0.20000000298023224","0.20000000298023224","0.20000000298023224","5.099999904632568","5.099999904632568","5.099999904632568"
"13755","0.20000000298023224","0.20000000298023224","0.20000000298023224","0","0","0","0","0","0"
"13756","0.20000000298023224","0.20000000298023224","0.20000000298023224","1.600000023841858","1.600000023841858","1.600000023841858","7.600000381469727","7.600000381469727","7.600000381469727"
"13757","13.500000953674316","13.500000953674316","13.500000953674316","7.90000057220459","7.90000057220459","7.90000057220459","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13758","6.600000381469727","6.600000381469727","6.600000381469727","5.300000190734863","5.300000190734863","5.300000190734863","1.600000023841858","1.600000023841858","1.600000023841858"
"13759","0.20000000298023224","0.20000000298023224","0.20000000298023224","6.199999809265137","6.199999809265137","6.199999809265137","1.600000023841858","1.600000023841858","1.600000023841858"
"13760","0.800000011920929","0.800000011920929","0.800000011920929","0.20000000298023224","0.20000000298023224","0.20000000298023224","11.600000381469727","11.600000381469727","11.600000381469727"
"13761","0","0","0","0.800000011920929","0.800000011920929","0.800000011920929","1.8000000715255737","1.8000000715255737","1.8000000715255737"
"13762","13.200000762939453","13.200000762939453","13.200000762939453","0.800000011920929","0.800000011920929","0.800000011920929","2.700000047683716","2.700000047683716","2.700000047683716"
"13763","1.600000023841858","1.600000023841858","1.600000023841858","0.10000000149011612","0.10000000149011612","0.10000000149011612","2.999999761581421","2.999999761581421","2.999999761581421"
"13764","6.099999904632568","6.099999904632568","6.099999904632568","11.700000762939453","11.700000762939453","11.700000762939453","10","10","10"
"13765","1.9000000953674316","1.9000000953674316","1.9000000953674316","1","1","1","3.200000047683716","3.200000047683716","3.200000047683716"
"13766","5","5","5","16.80000114440918","16.80000114440918","16.80000114440918","5.900000095367432","5.900000095367432","5.900000095367432"
"13767","14.500000953674316","14.500000953674316","14.500000953674316","0","0","0","6.700000286102295","6.700000286102295","6.700000286102295"
"13768","12.899999618530273","12.899999618530273","12.899999618530273","1.7000000476837158","1.7000000476837158","1.7000000476837158","0.10000000149011612","0.10000000149011612","0.10000000149011612"
"13769","0","0","0","1","1","1","8.5","8.5","8.5"
"13770","1.2999999523162842","1.2999999523162842","1.2999999523162842","0.10000000149011612","0.10000000149011612","0.10000000149011612","0","0","0"
"13771","5.099999904632568","5.099999904632568","5.099999904632568","0.800000011920929","0.800000011920929","0.800000011920929","6","6","6"
